Time;SpeedRpm;SpeedKmph;GasSignal;LapNumber;MotorCommError;AssistantSwitch;BmsCommError;BmsRelays;BmsPower;BmsVoltage;DriveCommand;Energy;AuxiliaryBattery
720,95;274,75;28,1619;0,342621;1;false;false;false;14;236,28;50,239;false;44470,69922;12,7812
721,5;277;28,3925;0,342651;1;false;false;false;14;236,987;50,3892;false;44600,91406;12,7817
722;273,875;28,0722;0,342529;1;false;false;false;14;236,199;50,3892;false;44719,13672;12,781
722,5;275,938;27,9184;0,342468;1;false;false;false;14;236,987;50,3892;false;44837,24219;12,7781
723;275,562;28,2452;0,342499;1;false;false;false;14;235,412;50,3892;false;44955,64453;12,7767
723,55;273,75;28,0594;0,342712;1;false;false;false;14;236,199;50,3892;false;45085,73047;12,7802
724,05;276,25;28,3156;0,342651;1;false;false;false;14;236,987;50,3892;false;45203,875;12,7798
724,6;274,875;28,1747;0,34259;1;false;false;false;14;236,199;50,3892;false;45333,67578;12,7786
725,1;273;27,9825;0,342651;1;false;false;false;14;236,939;50,3792;false;45451,80469;12,7776
725,8;274,312;28,117;0,342743;1;false;false;false;14;236,939;50,3792;false;45616,98828;12,7784
726,35;273,5;28,0338;0,342651;1;false;false;false;14;236,152;50,3792;false;45746,83984;12,7783
726,85;273,25;28,0081;0,342407;1;false;false;false;14;235,365;50,3792;false;45864,88281;12,7772
727,4;276,875;28,1362;0,342804;1;false;false;false;14;237,727;50,3792;false;45994,60156;12,7844
727,95;274,625;28,1491;0,20636;1;false;false;false;14;236,152;50,3792;false;46124,80859;12,7786
728,45;273,562;27,7711;0,150116;1;false;false;false;14;106,269;50,3792;false;46189,21484;12,7822
729,1;273;27,7327;0,149933;1;false;false;false;14;105,481;50,3792;false;46257,63281;12,7754
729,6;269,188;27,5917;0,153229;1;false;false;false;14;104,694;50,3792;false;46310,03516;12,7842
730,1;268,25;27,4956;0,189117;1;false;false;false;14;129,884;50,3792;false;46367,73047;12,7805
730,65;265,438;27,2073;0,187714;1;false;false;false;14;129,097;50,3792;false;46438,77734;12,7803
731,2;267,5;27,4188;0,187103;1;false;false;false;14;125,948;50,3792;false;46508,49219;12,7789
731,7;264,562;27,1177;0,186829;1;false;false;false;14;124,374;50,3792;false;46571,10938;12,7753
732,3;263,438;27,0023;0,186951;1;false;false;false;14;124,374;50,3792;false;46645,75391;12,7825
732,8;264,562;26,9319;0,186584;1;false;false;false;14;124,374;50,3792;false;46707,82422;12,7803
733,3;263,125;26,7781;0,215149;1;false;false;false;14;123,586;50,3792;false;46769,64063;12,7796
733,9;261,25;26,4066;0,315796;1;false;false;false;14;197,581;50,3792;false;46866,77734;12,7762
734,4;261,25;26,7781;0,335571;1;false;false;false;14;220,409;50,3792;false;46973,76953;12,7786
734,9;260,938;26,7461;0,335815;1;false;false;false;14;221,196;50,3792;false;47083,51563;12,7816
735,4;261,812;26,8358;0,335876;1;false;false;false;14;219,622;50,3792;false;47193,4375;12,7807
735,95;260,5;26,7013;0,335693;1;false;false;false;14;219,622;50,3792;false;47314,49609;12,7776
736,6;261,125;26,7653;0,33548;1;false;false;false;14;218,834;50,3792;false;47457,47656;12,7752
737,15;261,875;26,8422;0,335846;1;false;false;false;14;220,409;50,3792;false;47578,22266;12,7793
737,65;262,438;26,8998;0,335693;1;false;false;false;14;221,196;50,3792;false;47688,16406;12,7786
738,3;263,25;26,9831;0,335541;1;false;false;false;14;221,196;50,3792;false;47831,39844;12,7749
739,05;263,062;26,9639;0,33551;1;false;false;false;14;220,409;50,3792;false;47996,53516;12,7805
739,55;260,812;26,7333;0,335266;1;false;false;false;14;219,622;50,3792;false;48106,47656;12,7772
740,3;261,875;26,5347;0,352875;1;false;false;false;14;232,355;50,4092;false;48276,34375;12,7807
740,8;261,875;26,8422;0,352814;1;false;false;false;14;233,142;50,4092;false;48392,80859;12,7797
741,45;257,75;26,4194;0,352753;1;false;false;false;14;232,355;50,4092;false;48544,14844;12,7764
742,05;261,25;26,7781;0,352997;1;false;false;false;14;233,93;50,4092;false;48683,82813;12,7793
742,6;262,438;26,8998;0,352875;1;false;false;false;14;232,355;50,4092;false;48811,96875;12,7794
743,1;262,188;26,8742;0,352722;1;false;false;false;14;233,142;50,4092;false;48928,62891;12,7774
743,65;263,25;26,7781;0,362671;1;false;false;false;14;237,081;50,4092;false;49057,38281;12,7753
744,25;262,75;26,445;0,39505;1;false;false;false;14;258,347;50,4092;false;49206,10938;12,7811
744,9;261,188;26,7717;0,394958;1;false;false;false;14;258,347;50,4092;false;49374,90234;12,7784
745,7;263,125;26,9703;0,447998;1;false;false;false;14;298,517;50,4092;false;49599,44531;12,7798
746,2;263,75;27,0344;0,473389;1;false;false;false;14;312,694;50,4092;false;49749,72266;12,7774
746,75;262,812;26,9383;0,486633;1;false;false;false;14;324,509;50,4092;false;49926,89453;12,7851
747,35;266,812;27,3483;0,486481;1;false;false;false;14;326,872;50,4092;false;50122,17969;12,7823
747,9;266,312;27,297;0,486328;1;false;false;false;14;326,084;50,4092;false;50301,98047;12,782
748,4;267,5;27,1177;0,486237;1;false;false;false;14;329,235;50,4092;false;50465,92578;12,7805
748,9;270,25;27,7006;0,486267;1;false;false;false;14;330,023;50,4092;false;50630,32031;12,7791
749,4;271,062;27,7839;0,486603;1;false;false;false;14;329,694;50,239;false;50794,875;12,7852
749,9;270,625;27,7391;0,486633;1;false;false;false;14;328,909;50,239;false;50959,69922;12,785
750,5;273,562;28,0402;0,486328;1;false;false;false;14;333,618;50,239;false;51158,35156;12,7815
751,1;273,75;28,0594;0,486389;1;false;false;false;14;334,403;50,239;false;51357,90625;12,7793
751,6;275,062;28,1939;0,486511;1;false;false;false;14;335,188;50,239;false;51524,91797;12,7857
752,1;274,625;28,1491;0,486755;1;false;false;false;14;334,27;50,219;false;51692,11719;12,786
752,6;276,25;28,3156;0,486572;1;false;false;false;14;335,055;50,219;false;51859,94922;12,7821
753,1;278,562;28,5527;0,48642;1;false;false;false;14;338,978;50,219;false;52028,5625;12,7829
753,65;278,125;28,5078;0,48642;1;false;false;false;14;337,409;50,219;false;52214,49609;12,7813
754,15;280,562;28,5078;0,486328;1;false;false;false;14;341,332;50,219;false;52384,20313;12,7808
754,65;281,812;28,8858;0,486298;1;false;false;false;14;341,844;50,179;false;52554,64844;12,7773
755,15;281,188;28,8217;0,486572;1;false;false;false;14;341,06;50,179;false;52725,37109;12,7847
755,65;284,375;28,9627;0,486542;1;false;false;false;14;344,196;50,179;false;52896,92969;12,7846
756,15;286,625;29,3791;0,48642;1;false;false;false;14;346,548;50,179;false;53069,41016;12,7822
756,65;285;29,2125;0,486481;1;false;false;false;14;344,98;50,179;false;53242,24219;12,7814
757,4;287,625;29,4816;0,486603;1;false;false;false;14;348,901;50,179;false;53502,61328;12,7818
757,95;287,625;29,4816;0,48645;1;false;false;false;14;347,7;50,1189;false;53694,03516;12,7826
758,45;288,625;29,5841;0,148407;1;false;false;false;14;114,334;50,1189;false;53837,58594;12,782
759,1;285;29,2125;0;1;false;false;false;14;13,3208;50,1489;false;53857,91406;12,7859
759,6;280,562;28,7577;0;1;false;false;false;14;12,5372;50,1489;false;53864,24609;12,7873
760,1;279,625;28,6616;0;1;false;false;false;14;12,5372;50,1489;false;53870,57422;12,7819
760,65;279,062;28,6039;0;1;false;false;false;14;12,5372;50,1489;false;53877,45313;12,7817
761,1;274,5;28,1362;0;1;false;false;false;14;12,5372;50,1489;false;53883,04688;12,7801
761,7;277,125;28,4053;0;1;false;false;false;14;12,5372;50,1489;false;53890,55469;12,7782
762,2;266,125;27,2778;0;1;false;false;false;14;12,5372;50,1489;false;53896,8125;12,7847
762,75;252,938;25,9261;0;1;false;false;false;14;11,7537;50,1489;false;53903,58203;12,7848
763,2;238,875;24,4847;0;1;false;false;false;14;11,7537;50,1489;false;53908,89844;12,7822
763,8;225,75;23,1394;0;1;false;false;false;14;10,9701;50,1489;false;53915,74609;12,7777
764,35;211,375;21,6659;0;1;false;false;false;14;10,9701;50,1489;false;53921,76953;12,7783
764,8;205,375;21,0509;0;1;false;false;false;14;10,9701;50,1489;false;53926,72266;12,7848
765,3;207,625;21,2816;0;1;false;false;false;14;10,9701;50,1489;false;53932,05859;12,7835
765,8;208,125;21,3328;0;1;false;false;false;14;10,9701;50,1489;false;53937,37891;12,7836
766,45;206,75;21,1919;0;1;false;false;false;14;10,9701;50,1489;false;53944,44141;12,7781
767,35;199,562;20,4552;0;1;false;false;false;14;10,1865;50,1489;false;53953,89844;12,781
767,9;193,5;19,8337;0;1;false;false;false;14;10,1865;50,1489;false;53959,60156;12,7862
768,65;185,375;19,0009;0;1;false;false;false;14;9,40292;50,1489;false;53967,25391;12,7805
769,2;185,438;19,0073;0;1;false;false;false;14;10,1865;50,1489;false;53972,61719;12,7855
769,85;183,75;18,8344;0,0271301;1;false;false;false;14;10,1865;50,1489;false;53978,91016;12,7818
770,45;182,188;18,6742;0,278839;1;false;false;false;14;127,566;50,7095;false;54022,67188;12,7799
771,15;184,188;18,8792;0,323761;1;false;false;false;14;149,751;50,7095;false;54120,00781;12,7807
771,95;183,562;18,8152;0,333496;1;false;false;false;14;158,467;50,7095;false;54245,12891;12,7837
772,55;185;18,9625;0,378235;1;false;false;false;14;168,767;50,7095;false;54341,30469;12,7805
773,25;184,188;18,8792;0,524078;1;false;false;false;14;254,34;50,7095;false;54487,52734;12,7854
773,8;185,812;19,0458;0,536041;1;false;false;false;14;263,055;50,7095;false;54630,68359;12,7809
774,35;182,562;18,7127;0,53952;1;false;false;false;14;265,432;50,7095;false;54775,65625;12,7795
774,85;187,875;19,065;0,541504;1;false;false;false;14;267,809;50,7095;false;54909,15234;12,7781
775,35;188,312;19,302;0,540588;1;false;false;false;14;269,394;50,7095;false;55043,60547;12,7843
775,9;190,688;19,5455;0,553314;1;false;false;false;14;281,279;50,7095;false;55194,60547;12,7822
776,55;192,188;19,6992;0,711945;1;false;false;false;14;329,612;50,7095;false;55381,875;12,7799
777,4;199,75;20,4744;0,73761;1;false;false;false;14;407,26;50,7095;false;55721,3125;12,7802
778,2;205,625;21,0766;0,714111;1;false;false;false;14;394,583;50,7095;false;56037,42969;12,7807
778,8;208,812;21,4033;0,733276;1;false;false;false;14;410,43;50,7095;false;56278,98828;12,7798
779,3;210,438;21,5698;0,740448;1;false;false;false;14;420,73;50,7095;false;56488,66016;12,7843
779,95;218,062;22,1592;0,742188;1;false;false;false;14;437,369;50,7095;false;56768,13281;12,7809
780,5;219,875;22,5372;0,738434;1;false;false;false;14;438,954;50,7095;false;57007,84375;12,7812
781,05;224,562;23,0177;0,734558;1;false;false;false;14;441,331;50,7095;false;57250,07813;12,7828
781,55;226,438;23,2098;0,741455;1;false;false;false;14;450,047;50,7095;false;57472,10938;12,7855
782,1;232,75;23,6006;0,743317;1;false;false;false;14;459,555;50,7095;false;57721,8125;12,7814
782,6;235,625;23,9402;0,745392;1;false;false;false;14;471,44;50,7095;false;57953,11719;12,7793
783,1;237,812;24,3758;0,715851;1;false;false;false;14;453,216;50,7095;false;58185,70703;12,779
783,65;244,125;24,7409;0,625854;1;false;false;false;14;402,506;50,7095;false;58421,74219;12,7782
784,2;245,688;25,183;0,623566;1;false;false;false;14;404,091;50,7095;false;58641,45313;12,782
784,85;249,938;25,6186;0,624481;1;false;false;false;14;407,26;50,7095;false;58902,86328;12,7804
785,35;251,438;25,7723;0,627777;1;false;false;false;14;410,43;50,7095;false;59106,61328;12,7776
785,85;254,938;26,1311;0,632324;1;false;false;false;14;416,768;50,7095;false;59313,71484;12,7776
786,35;256,062;26,2464;0,636688;1;false;false;false;14;424,692;50,7095;false;59524,16016;12,782
786,85;257,188;26,3617;0,554352;1;false;false;false;14;387,258;49,9688;false;59731,29688;12,7825
787,5;261,562;26,8102;0,522095;1;false;false;false;14;347,439;49,9688;false;59962,57031;12,7793
789,15;265,438;27,2073;0,380371;1;false;false;false;14;252,967;49,9688;false;60472,25391;12,7827
789,65;265,125;27,1753;0,360504;1;false;false;false;14;238,132;49,9688;false;60597;12,7817
790,05;267,625;27,4316;0,360474;1;false;false;false;14;240,414;50,1189;false;60692,57813;12,7819
790,5;266,438;27,3098;0,360504;1;false;false;false;14;240,558;50,1489;false;60800,36719;12,7812
791,15;267,5;27,4188;0,363464;1;false;false;false;14;241,342;50,1489;false;60956,07813;12,7779
791,65;266,312;27,297;0,42215;1;false;false;false;14;274,252;50,1489;false;61084,08984;12,7822
792,15;267,375;27,4059;0,423584;1;false;false;false;14;285,507;50,199;false;61225,86328;12,7829
792,65;267,875;27,4572;0,420227;1;false;false;false;14;282,369;50,199;false;61368,25781;12,7797
793,15;271,25;27,8031;0,409149;1;false;false;false;14;281,585;50,199;false;61509,76172;12,783
793,7;272,375;27,9184;0,3974;1;false;false;false;14;267,466;50,199;false;61659,75781;12,7796
794,3;274,125;28,0978;0,397888;1;false;false;false;14;273,741;50,199;false;61822,65625;12,7811
794,8;274,75;28,1619;0,397766;1;false;false;false;14;273,741;50,199;false;61959,375;12,7823
795,3;273;27,9825;0,397766;1;false;false;false;14;272,957;50,199;false;62096,50391;12,7792
795,8;276;28,29;0,397797;1;false;false;false;14;276,094;50,199;false;62234,08203;12,7793
796,3;276,875;28,3797;0,397766;1;false;false;false;14;277,663;50,199;false;62372,24609;12,7809
796,8;277,688;28,463;0,397858;1;false;false;false;14;276,879;50,199;false;62511,01563;12,779
797,4;281,812;28,6039;0,360229;1;false;false;false;14;253,348;50,199;false;62676,23828;12,7837
797,9;278,438;28,5398;0,359955;1;false;false;false;14;250,594;50,1189;false;62801,91016;12,7822
798,4;281,812;28,5655;0,347931;1;false;false;false;14;244,33;50,1189;false;62926,16016;12,7804
798,9;282,188;28,9242;0,326324;1;false;false;false;14;228,804;50,1489;false;63044,41016;12,7823
799,4;280;28,7;0,326324;1;false;false;false;14;226,454;50,1489;false;63158,17969;12,7818
799,95;282,188;28,9242;0,30603;1;false;false;false;14;228,021;50,1489;false;63283,17188;12,7793
800,45;279,625;28,6616;0,297058;1;false;false;false;14;206,081;50,1489;false;63388,44922;12,782
800,95;277,5;28,4438;0,297028;1;false;false;false;14;205,543;50,209;false;63491,46875;12,7812
801,45;280,875;28,6039;0,296997;1;false;false;false;14;207,112;50,209;false;63594,59375;12,7775
802;279,062;28,6039;0,296906;1;false;false;false;14;204,759;50,209;false;63707,83984;12,78
802,5;280,25;28,5398;0,296783;1;false;false;false;14;205,707;50,249;false;63810,65625;12,7755
803;280;28,7;0,296814;1;false;false;false;14;205,707;50,249;false;63913,21484;12,7742
803,5;275,688;28,258;0,296967;1;false;false;false;14;204,137;50,249;false;64015,59766;12,783
804;277,188;28,4117;0,279907;1;false;false;false;14;200,996;50,249;false;64117,62891;12,7812
804,55;275,688;28,258;0,279907;1;false;false;false;14;193,93;50,249;false;64224,24609;12,779
805,05;274,812;28,1683;0,279785;1;false;false;false;14;191,574;50,249;false;64320,65234;12,7792
805,55;275,375;28,2259;0,27887;1;false;false;false;14;192,36;50,249;false;64416,84375;12,7795
806,05;276;28,29;0,278992;1;false;false;false;14;193,145;50,249;false;64512,80078;12,7776
806,65;275,188;27,9505;0,279144;1;false;false;false;14;191,574;50,249;false;64627,85938;12,7818
807,2;273,25;28,0081;0,2789;1;false;false;false;14;191,574;50,249;false;64733,17969;12,7802
807,7;273,375;28,0209;0,278839;1;false;false;false;14;190,004;50,249;false;64828,88281;12,7795
808,3;272,062;27,8864;0,278839;1;false;false;false;14;189,219;50,249;false;64943,37109;12,7766
808,8;269,875;27,6622;0,279083;1;false;false;false;14;189,219;50,249;false;65038,29297;12,7827
809,3;271,062;27,7839;0,279083;1;false;false;false;14;190,004;50,249;false;65133,21484;12,7806
810,05;274,125;28,0978;0,278717;1;false;false;false;14;190,789;50,249;false;65275,51953;12,7751
810,55;270,938;27,7711;0,279053;1;false;false;false;14;190,004;50,249;false;65370,5;12,7825
811,1;272,375;27,9184;0,302185;1;false;false;false;14;204,137;50,249;false;65476,73047;12,7807
811,6;273,062;27,9889;0,302185;1;false;false;false;14;204,922;50,249;false;65578,73438;12,7798
812,1;270,938;27,7711;0,302124;1;false;false;false;14;204,137;50,249;false;65680,64063;12,7812
812,6;269,562;27,6302;0,301971;1;false;false;false;14;203,352;50,249;false;65782,79688;12,778
813,1;273,562;27,8416;0,301971;1;false;false;false;14;204,922;50,249;false;65884,96094;12,7766
813,6;273,375;28,0209;0,30191;1;false;false;false;14;204,922;50,249;false;65987,05469;12,7758
814,15;270;27,675;0,302185;1;false;false;false;14;202,566;50,249;false;66099,17188;12,7808
814,7;274,125;27,8416;0,30188;1;false;false;false;14;205,707;50,249;false;66211,22656;12,7791
815,25;271,938;27,8736;0,301666;1;false;false;false;14;203,311;50,239;false;66323,25781;12,7773
815,9;270,562;27,7327;0,301971;1;false;false;false;14;203,311;50,239;false;66455,79688;12,7801
816,45;274,125;27,8416;0,301636;1;false;false;false;14;204,922;50,249;false;66568,01563;12,7789
817;271,062;27,7839;0,301727;1;false;false;false;14;203,352;50,249;false;66680,27344;12,7778
817,6;271,938;27,8736;0,346405;1;false;false;false;14;229,261;50,249;false;66803,82813;12,7802
818,1;270;27,675;0,346588;1;false;false;false;14;234,757;50,249;false;66920,82031;12,7807
818,6;271,25;27,8031;0,346466;1;false;false;false;14;233,187;50,249;false;67038,15625;12,7795
819,1;272,375;27,9184;0,346497;1;false;false;false;14;234,477;50,189;false;67155,35156;12,7782
819,65;272,125;27,8928;0,346375;1;false;false;false;14;233,692;50,189;false;67284,16406;12,7763
820,1;270,062;27,6814;0,346466;1;false;false;false;14;234,477;50,189;false;67389,58594;12,7789
820,7;274,062;27,8608;0,346588;1;false;false;false;14;235,261;50,189;false;67530,25781;12,7827
821,2;271,812;27,8608;0,346619;1;false;false;false;14;235,261;50,189;false;67647,73438;12,7809
821,7;271,812;27,8608;0,346466;1;false;false;false;14;233,692;50,189;false;67765,375;12,7785
822,25;273,562;28,0402;0,346527;1;false;false;false;14;236,045;50,189;false;67894,53906;12,7767
822,75;272,312;27,912;0,346405;1;false;false;false;14;235,12;50,1589;false;68011,98438;12,7762
823,35;272,688;27,9505;0,346527;1;false;false;false;14;235,12;50,1589;false;68152,78906;12,7821
823,85;272,375;27,9184;0,346558;1;false;false;false;14;235,904;50,1589;false;68270,40625;12,7775
824,4;273,062;27,9889;0,346527;1;false;false;false;14;235,12;50,1589;false;68399,73438;12,777
825,05;273,375;27,7711;0,346619;1;false;false;false;14;235,073;50,1489;false;68552,75;12,7798
825,55;275,688;28,0722;0,346649;1;false;false;false;14;236,64;50,1489;false;68670,69531;12,7809
826,05;274,5;28,1362;0,346527;1;false;false;false;14;237,424;50,1489;false;68788,94531;12,7799
826,6;274,75;28,1619;0,346588;1;false;false;false;14;236,64;50,1489;false;68919,19531;12,7784
827,15;274,5;28,1362;0,346497;1;false;false;false;14;237,424;50,1489;false;69049,54688;12,7758
827,8;277,938;28,4886;0,346558;1;false;false;false;14;238,991;50,1489;false;69203,94531;12,7795
828,35;276;28,29;0,346497;1;false;false;false;14;237,424;50,1489;false;69334,78125;12,7767
828,85;277,812;28,4758;0,346405;1;false;false;false;14;238,991;50,1489;false;69453,78125;12,7717
829,45;277,188;28,1362;0,34671;1;false;false;false;14;238,207;50,1489;false;69596,5625;12,7756
830,05;277,188;28,4117;0,346497;1;false;false;false;14;238,207;50,1489;false;69739,38281;12,7734
830,55;275,375;28,2259;0,346466;1;false;false;false;14;238,207;50,1489;false;69858,57813;12,7751
831,15;276,562;28,3477;0,346405;1;false;false;false;14;237,424;50,1489;false;70001,42969;12,7682
831,75;279,312;28,6295;0,346466;1;false;false;false;14;239,679;50,1289;false;70144,5;12,7738
832,3;279,625;28,4309;0,346466;1;false;false;false;14;239,679;50,1289;false;70275,92188;12,771
832,95;278,438;28,5398;0,346283;1;false;false;false;14;239,679;50,1289;false;70431,34375;12,7702
833,45;280,25;28,7256;0,346405;1;false;false;false;14;240,462;50,1289;false;70551,1875;12,7763
833,95;277,375;28,4309;0,346619;1;false;false;false;14;238,896;50,1289;false;70671,04688;12,7731
834,45;279,312;28,4117;0,346527;1;false;false;false;14;239,679;50,1289;false;70790,89844;12,7738
835;280,875;28,7897;0,346436;1;false;false;false;14;240,462;50,1289;false;70922,92188;12,7703
835,6;281,5;28,8538;0,346344;1;false;false;false;14;241,245;50,1289;false;71067,00781;12,7707
836,1;278,125;28,5078;0,346588;1;false;false;false;14;239,679;50,1289;false;71187,22656;12,7763
836,6;280;28,7;0,345795;1;false;false;false;14;239,679;50,1289;false;71307,4375;12,7743
837,15;280,312;28,732;0,343842;1;false;false;false;14;241,245;50,1289;false;71439,67969;12,7748
837,7;281,5;28,8538;0,137604;1;false;false;false;14;214,614;50,1289;false;71570,71094;12,7716
838,35;278,125;28,5078;0;1;false;false;false;14;12,5322;50,1289;false;71627,375;12,7755
839;275,938;28,0402;0;1;false;false;false;14;11,7935;50,3191;false;71635,23438;12,7725
839,55;273,875;28,0722;0;1;false;false;false;14;11,824;50,4492;false;71641,88281;12,7679
840,05;268,188;27,4892;0;1;false;false;false;14;12,6148;50,4592;false;71647,97656;12,7769
840,55;267,812;27,4508;0;1;false;false;false;14;11,8264;50,4592;false;71653,96094;12,7742
841,1;267,812;27,4508;0;1;false;false;false;14;11,8264;50,4592;false;71660,57031;12,7763
841,75;263,5;27,0088;0;1;false;false;false;14;11,8264;50,4592;false;71668,375;12,7676
842,35;259,188;26,5667;0;1;false;false;false;14;11,8264;50,4592;false;71675,49219;12,7735
842,85;255,188;26,1567;0;1;false;false;false;14;11,8334;50,4893;false;71681,42969;12,7735
843,35;256,938;26,0991;0;1;false;false;false;14;11,8334;50,4893;false;71687,35938;12,7695
843,85;253,25;25,9581;0;1;false;false;false;14;11,0445;50,4893;false;71693,27344;12,7718
844,4;251,062;25,7339;0;1;false;false;false;14;11,8334;50,4893;false;71699,64063;12,7727
845;250,562;25,6827;0;1;false;false;false;14;11,0511;50,5193;false;71706,64844;12,7712
845,5;244,625;25,0741;0;2;false;false;false;14;11,0511;50,5193;false;71712,35938;12,7726
846;231,25;23,7031;0;2;false;false;false;14;11,0555;50,5393;false;71717,9375;12,7701
846,5;222,062;22,7614;0;2;false;false;false;14;11,0555;50,5393;false;71723,39844;12,7716
847,1;220;22,0888;0;2;false;false;false;14;11,0555;50,5393;false;71729,77344;12,7731
847,6;209,5;21,4737;0;2;false;false;false;14;10,2658;50,5393;false;71734,92969;12,7742
848,1;205,375;21,0509;0;2;false;false;false;14;10,2658;50,5393;false;71740,03125;12,7709
848,65;199,125;20,4103;0;2;false;false;false;14;9,47612;50,5393;false;71745,51563;12,7707
849,15;198,312;20,327;0;2;false;false;false;14;10,2658;50,5393;false;71750,51563;12,7681
849,65;196,438;20,1348;0;2;false;false;false;14;10,2658;50,5393;false;71755,49219;12,7685
850,15;197,25;20,2181;0;2;false;false;false;14;10,2678;50,5493;false;71760,47656;12,7735
850,6;192,25;19,7056;0;2;false;false;false;14;9,478;50,5493;false;71764,8125;12,7741
851,15;192,188;19,6992;0;2;false;false;false;14;9,478;50,5493;false;71770,1875;12,7715
851,8;188,75;19,3469;0;2;false;false;false;14;9,478;50,5493;false;71776,50781;12,7691
852,35;182,938;18,7511;0;2;false;false;false;14;10,2678;50,5493;false;71781,82031;12,7745
852,85;178,438;18,2898;0,185699;2;false;false;false;14;62,3968;50,5493;false;71792,17188;12,7722
853,35;181,188;18,5717;0,415924;2;false;false;false;14;187,98;50,5493;false;71858,09375;12,7719
853,9;180,125;18,4628;0,519745;2;false;false;false;14;250,377;50,5493;false;71984,5625;12,7727
854,45;182,75;18,7319;0,553192;2;false;false;false;14;259,882;50,249;false;72124,38281;12,7686
855;185;18,9625;0,590515;2;false;false;false;14;294,428;50,249;false;72279,10156;12,775
855,6;187,688;19,238;0,58316;2;false;false;false;14;289,717;50,249;false;72456,16406;12,7722
856,1;189,375;19,4109;0,573669;2;false;false;false;14;288,932;50,249;false;72601,63281;12,7722
856,65;192,875;19,7697;0,565308;2;false;false;false;14;288,932;50,249;false;72759,82813;12,7683
857,15;195,188;19,7697;0,564667;2;false;false;false;14;289,717;50,249;false;72904,07813;12,7709
857,75;194,812;19,9683;0,56485;2;false;false;false;14;291,287;50,249;false;73079,3125;12,7742
858,35;198,312;20,327;0,585785;2;false;false;false;14;305,42;50,249;false;73257,1875;12,7723
858,9;201,188;20,6217;0,581116;2;false;false;false;14;307,775;50,249;false;73427,09375;12,7685
859,4;203,625;20,8716;0,58139;2;false;false;false;14;312,486;50,249;false;73582,125;12,7741
860;207,188;21,2367;0,578888;2;false;false;false;14;314,842;50,249;false;73770,21875;12,7724
860,5;208,125;21,3328;0,577698;2;false;false;false;14;320,338;50,249;false;73928,32813;12,7715
861,05;210,688;21,5955;0,576782;2;false;false;false;14;318,767;50,249;false;74103,26563;12,7682
861,65;213,312;21,6147;0,571045;2;false;false;false;14;318,767;50,249;false;74294,875;12,7735
862,2;216,188;22,1592;0,565247;2;false;false;false;14;320,338;50,249;false;74470,39844;12,7714
862,7;215,875;22,1272;0,553497;2;false;false;false;14;317,197;50,249;false;74630,125;12,7712
863,25;218,938;22,4411;0,552856;2;false;false;false;14;317,197;50,249;false;74804,69531;12,7692
863,75;220,438;22,5948;0,552917;2;false;false;false;14;318,767;50,249;false;74964,54688;12,7689
864,25;223,375;22,8959;0,55304;2;false;false;false;14;324,263;50,249;false;75125,51563;12,7739
864,8;226,188;22,928;0,55304;2;false;false;false;14;325,833;50,249;false;75303,82031;12,7733
865,3;229,75;23,5494;0,55307;2;false;false;false;14;332,115;50,249;false;75467,21094;12,7718
865,8;230,75;23,6519;0,552826;2;false;false;false;14;332,115;50,249;false;75632,29688;12,7713
866,35;232,75;23,8569;0,552979;2;false;false;false;14;334,47;50,249;false;75815,42969;12,7688
866,85;234,062;23,9914;0,55304;2;false;false;false;14;336,04;50,249;false;75982,60938;12,7716
867,35;235,375;24,1259;0,553162;2;false;false;false;14;339,181;50,249;false;76150,79688;12,7743
867,9;237;24,2925;0,553009;2;false;false;false;14;339,966;50,249;false;76336,72656;12,7724
868,45;238,312;24,427;0,553223;2;false;false;false;14;342,321;50,249;false;76524,72656;12,7688
869;239,125;24,5103;0,553223;2;false;false;false;14;343,892;50,249;false;76713,78906;12,7687
869,55;241,875;24,7922;0,553558;2;false;false;false;14;346,247;50,249;false;76903,79688;12,7721
870,05;244,938;25,1061;0,553619;2;false;false;false;14;347,817;50,249;false;77077,71875;12,7741
870,7;247,312;25,3495;0,553528;2;false;false;false;14;350,958;50,249;false;77305,42188;12,7693
871,25;246,75;25,2919;0,554138;2;false;false;false;14;353,313;50,249;false;77499,53125;12,7753
871,85;252,688;25,9005;0,553864;2;false;false;false;14;359,595;50,249;false;77713,0625;12,7711
872,45;252,125;25,8428;0,554199;2;false;false;false;14;358,809;50,249;false;77928,47656;12,7674
873,15;254,062;26,0414;0,554474;2;false;false;false;14;362,735;50,249;false;78182,04688;12,7701
873,7;255,188;26,1567;0,554504;2;false;false;false;14;366,661;50,249;false;78382,71875;12,7691
874,4;258,312;26,272;0,554626;2;false;false;false;14;369,801;50,249;false;78640,17188;12,77
874,9;261,688;26,823;0,554504;2;false;false;false;14;372,157;50,249;false;78825,40625;12,7706
875,5;261,875;26,8422;0,554596;2;false;false;false;14;372,157;50,249;false;79049,40625;12,7698
876,15;264;27,06;0,554749;2;false;false;false;14;376,868;50,249;false;79293,64844;12,7718
876,65;265,75;27,2394;0,554779;2;false;false;false;14;376,868;50,249;false;79482,63281;12,771
877,3;270;27,675;0,53302;2;false;false;false;14;379,223;50,249;false;79729,35938;12,7709
877,85;270,938;27,5661;0,451385;2;false;false;false;14;310,131;50,249;false;79921,36719;12,7733
