Time;Time_Race_s;LapNumber;SpeedKmph;Vehicle_Speed_mps;Distance;Distance_Race_m;BMS_Battery_Voltage_V;Acc_X_G;Acc_Y_G;Acc_Z_G
645,0114338;0;0;0,025625;0,007118055;99,20484067;0;48,844;-0,0234375;-0,03125;-0,96875
646,8115149;0;0;0,094299999;0,026194444;99,21580647;0;48,843;-0,01171875;-0,0234375;-0,97265625
649,4112151;0;0;0,023575;0,006548611;99,25002424;0;48,843;-0,0078125;-0,02734375;-0,96484375
650,3114541;0;0;0,01845;0,005125;99,2583001;0;48,843;-0,0078125;-0,02734375;-0,9765625
651,9114919;0;0;1,011674991;0,281020831;99,45174411;0;48,842;0,0234375;-0,01171875;-0,9765625
652,711381;0;0;1,625649986;0,451569441;99,74608168;0;48,842;0;0,02734375;-1,0078125
653,811554;0;0;1,621549986;0,450430552;100,2259387;0;48,843;-0,0078125;-0,01953125;-0,96875
654,7112119;0;0;1,762999985;0,489722218;100,6183488;0;48,843;0,015625;-0,015625;-0,96875
655,8114691;0;0;1,273049989;0,353624997;101,085232;0;48,842;0,00390625;0,0390625;-1,01953125
656,811445;0;0;1,019874991;0,283298609;101,4042756;0;48,842;-0,0546875;-0,015625;-0,98828125
657,7113919;0;0;0,723649994;0,201013887;101,621577;0;48,843;0,02734375;-0,04296875;-0,953125
658,6114979;0;0;0,873299992;0,242583331;101,8194492;0;48,842;0,00390625;-0,015625;-0,96484375
659,61149;0;0;0,720574994;0,20015972;102,0488554;0;48,842;0,00390625;-0,03515625;-0,96484375
660,711565;0;0;0,405899996;0,112749999;102,2111344;0;48,842;-0,0234375;-0,01953125;-0,95703125
662,0112109;0;0;0,03075;0,008541667;102,2514846;0;48,84;-0,01171875;-0,02734375;-0,9609375
663,011452;0;0;0,023575;0,006548611;102,2551206;0;48,841;-0,01171875;-0,015625;-0,96484375
664,011441;0;0;0,03075;0,008541667;102,2594023;0;48,841;-0,00390625;-0,0234375;-0,97265625
665,0112159;0;0;0,03075;0,008541667;102,2659846;0;48,842;-0,0078125;-0,0234375;-0,96875
666,011483;0;0;0,04715;0,013097222;102,2771618;0;48,841;-0,01171875;-0,01953125;-0,96875
667,1114631;0;0;0,092249999;0,025625;102,3008422;0;48,84;-0,01171875;-0,02734375;-0,96484375
668,011482;0;0;0,092249999;0,025625;102,325016;0;48,841;-0,01171875;-0,015625;-0,96875
669,011451;0;0;0,186549998;0,051819444;102,3469749;0;48,841;0;-0,015625;-0,97265625
671,0114989;0;0;0,059449999;0,016513889;102,4572104;0;48,841;-0,01953125;-0,01953125;-0,97265625
671,9114399;0;0;0,02255;0,006263889;102,463993;0;48,841;-0,0078125;-0,0234375;-0,96875
672,911216;0;0;0,0205;0,005694444;102,4703552;0;48,84;-0,015625;-0,015625;-0,96484375
674,0114129;0;0;0,087124999;0,024201389;102,4901092;0;48,84;-0,00390625;-0,03125;-0,9609375
675,0114388;0;0;0,046125;0,0128125;102,5041107;0;48,84;-0,01953125;-0,0234375;-0,9609375
676,0114191;0;0;0,04715;0,013097222;102,5157231;0;48,84;-0,0078125;-0,01953125;-0,96484375
677,0114799;0;0;0,046125;0,0128125;102,5299616;0;48,84;0;-0,015625;-0,96484375
677,911473;0;0;0,0205;0,005694444;102,5383218;0;48,84;-0,00390625;-0,01953125;-0,9609375
678,9112239;0;0;0,011275;0,003131944;102,5407662;0;48,84;-0,015625;-0,015625;-0,97265625
679,911231;0;0;0,001025;0,000284722;102,543058;0;48,839;-0,01171875;-0,015625;-0,96875
680,9114149;0;0;0,00615;0,001708333;102,5439584;0;48,839;-0,01171875;-0,02734375;-0,96484375
681,9114449;0;0;0,009225;0,0025625;102,5456919;0;48,839;-0,0078125;-0,0234375;-0,97265625
683,01124;0;0;0,01025;0,002847222;102,5484773;0;48,839;-0,015625;-0,02734375;-0,96484375
684,0114191;0;0;0,0205;0,005694444;102,5521085;0;48,84;-0,015625;-0,0234375;-0,96875
685,0114291;0;0;0,007175;0,001993056;102,5551021;0;48,839;-0,01171875;-0,0234375;-0,96875
686,011481;0;0;0,0041;0,001138889;102,5565291;0;48,839;-0,00390625;-0,01953125;-0,97265625
687,011467;0;0;0,001025;0,000284722;102,5573159;0;48,839;-0,00390625;-0,0234375;-0,9765625
687,9113889;0;0;0,0205;0,005694444;102,5610205;0;48,838;-0,0078125;-0,0234375;-0,96484375
692,7114689;0;0;0,01025;0,002847222;102,5724112;0;48,838;-0,0078125;-0,01953125;-0,96484375
693,7114789;0;0;0,02255;0,006263889;102,5744827;0;48,837;-0,00390625;-0,0234375;-0,96484375
694,6114259;0;0;0,196799998;0,054666666;102,6077278;0;48,838;0,0078125;-0,01953125;-0,9609375
695,7112169;0;0;0,813849993;0,226069442;102,8285091;0;48,838;-0,05859375;-0,01953125;-0,96484375
696,9114809;0;0;0,372074997;0,103354166;103,0137022;0;48,837;-0,01171875;-0,0234375;-0,96875
698,3114219;0;0;0,646774994;0,179659721;103,237896;0;48,837;0,00390625;-0,01953125;-0,96484375
699,0114589;0;0;0,721599994;0,200444443;103,359537;0;48,838;-0,015625;-0,01171875;-0,97265625
700,1114469;0;0;0,812824993;0,22578472;103,5894184;0;48,837;-0,0234375;-0,0234375;-0,96484375
701,011498;0;0;0,811799993;0,225499998;103,7954379;0;48,837;-0,00390625;-0,0234375;-0,95703125
702,0114999;0;0;0,168099999;0,046694444;103,9580474;0;48,836;-0,02734375;-0,0234375;-0,96875
703,2115319;0;0;0,023575;0,006548611;103,9835047;0;48,837;-0,015625;-0,015625;-0,96875
704,2114749;0;0;0,089174999;0,024770833;103,9966151;0;48,837;-0,01953125;-0,03125;-0,9765625
705,1114309;0;0;0,093274999;0,025909722;104,0398063;0;48,836;0;-0,0234375;-0,96484375
706,0112579;0;0;0,01845;0,005125;104,0576774;0;48,835;-0,02734375;-0,01953125;-0,96484375
707,2112238;0;0;0,01025;0,002847222;104,0697395;0;48,837;-0,015625;-0,02734375;-0,96875
708,2112339;0;0;0,01025;0,002847222;104,075655;0;48,837;-0,01171875;-0,02734375;-0,96484375
709,2114849;0;0;0,0041;0,001138889;104,077272;0;48,836;-0,01171875;-0,0234375;-0,96875
710,2114229;0;0;0,00205;0,000569444;104,0779625;0;48,836;-0,015625;-0,0234375;-0,96484375
711,2114699;0;0;0;0;104,0783825;0;48,835;-0,01171875;-0,0234375;-0,96484375
712,2112091;0;0;0;0;104,078653;0;48,836;-0,01953125;-0,01953125;-0,96875
713,211374;0;0;0,0041;0,001138889;104,0796705;0;48,836;-0,01171875;-0,0234375;-0,96875
714,1114159;0;0;0,009225;0,0025625;104,0806707;0;48,836;-0,01171875;-0,0234375;-0,97265625
715,111465;0;0;0,00615;0,001708333;104,0826813;0;48,835;-0,015625;-0,0234375;-0,97265625
716,111445;0;0;0,0164;0,004555556;104,0844751;0;48,835;-0,015625;-0,015625;-0,96875
717,211431;0;0;0,005125;0,001423611;104,0871405;0;48,836;-0,015625;-0,0234375;-0,96484375
718,2114151;0;0;0,00205;0,000569444;104,0881548;0;48,836;-0,01953125;-0,0234375;-0,96875
722,5116599;0;0;1,872674984;0,520187495;105,2109606;0;48,836;-0,00390625;-0,00390625;-0,984375
723,311548;0;0;1,781449984;0,494847218;105,5927188;0;48,834;-0,0234375;-0,02734375;-0,98828125
723,81147;0;0;1,662549985;0,46181944;105,7990099;0;48,835;-0,046875;-0,0625;-0,94921875
724,5114748;0;0;1,388874988;0,385798608;106,0724146;0;48,835;-0,06640625;-0,08984375;-0,93359375
725,511481;0;0;0,628324995;0,174534721;106,3684814;0;48,834;-0,03125;-0,01953125;-0,96875
726,5114698;0;0;0,654974994;0,181937498;106,5485488;0;48,835;-0,0234375;-0,0234375;-0,95703125
727,611423;0;0;0,064574999;0,0179375;106,6648411;0;48,834;-0,03515625;-0,01953125;-0,96484375
728,5114379;0;0;0,064574999;0,0179375;106,6780712;0;48,834;-0,01171875;-0,01953125;-0,97265625
729,6114681;0;0;0,063549999;0,017652778;106,6937902;0;48,834;-0,01953125;-0,02734375;-0,96484375
730,6114199;0;0;0,03075;0,008541667;106,7088456;0;48,834;-0,0234375;-0,0234375;-0,96484375
731,411464;0;0;0,048175;0,013381944;106,7179756;0;48,834;-0,01953125;-0,015625;-0,96484375
732,411438;0;0;0,090199999;0,025055555;106,7407498;0;48,834;-0,0234375;-0,015625;-0,97265625
733,411212;0;0;0,02665;0,007402778;106,7594203;0;48,822;-0,046875;-0,06640625;-0,921875
734,411504;0;0;0,01025;0,002847222;106,7621633;0;48,833;-0,01953125;-0,01953125;-0,95703125
735,4114699;0;0;0,011275;0,003131944;106,7657538;0;48,833;-0,015625;-0,0234375;-0,96875
736,4114521;0;0;0,007175;0,001993056;106,7674691;0;48,832;-0,0234375;-0,0234375;-0,96875
737,4114439;0;0;0,02665;0,007402778;106,7739061;0;48,832;-0,0234375;-0,01953125;-0,96875
738,4114509;0;0;0,00615;0,001708333;106,7789174;0;48,833;-0,01953125;-0,01171875;-0,96875
739,411479;0;0;0,009225;0,0025625;106,7799031;0;48,833;-0,015625;-0,0234375;-0,96875
740,4112139;0;0;0,0123;0,003416667;106,7857135;0;48,832;-0,015625;-0,015625;-0,96484375
741,411412;0;0;0,007175;0,001993056;106,7913578;0;48,833;-0,01171875;-0,01953125;-0,95703125
742,4114749;0;0;0,0205;0,005694444;106,7991402;0;48,832;-0,0234375;-0,01953125;-0,97265625
743,4114459;0;0;0,094299999;0,026194444;106,8230183;0;48,832;-0,01953125;-0,01953125;-0,9765625
744,411207;0;0;0,059449999;0,016513889;106,8429115;0;48,831;-0,02734375;-0,02734375;-0,96484375
745,5112119;0;0;0,02255;0,006263889;106,8564465;0;48,832;-0,03125;-0,0234375;-0,96875
746,511472;0;0;0,062524999;0,017368055;106,8661045;0;48,832;-0,01171875;-0,01953125;-0,97265625
747,511436;0;0;0,01435;0,003986111;106,8797688;0;48,832;-0,01953125;-0,01953125;-0,96875
748,5114;0;0;0,013325;0,003701389;106,8843206;0;48,831;-0,0234375;-0,015625;-0,96484375
749,5112069;0;0;0,0082;0,002277778;106,8860679;0;48,831;-0,0234375;-0,01953125;-0,96484375
750,6112258;0;0;0,01845;0,005125;106,8989298;0;48,832;-0,02734375;-0,0234375;-0,953125
751,511446;0;0;0,015375;0,004270833;106,9013752;0;48,832;-0,015625;-0,01953125;-0,96484375
752,5113931;0;0;0,007175;0,001993056;106,9040368;0;48,831;-0,01953125;-0,015625;-0,97265625
753,5114539;0;0;0,00205;0,000569444;106,9060049;0;48,831;-0,01171875;-0,0078125;-0,9765625
754,5114379;0;0;0,01845;0,005125;106,9087453;0;48,831;-0,01953125;-0,01953125;-0,96484375
755,5114551;0;0;0,00205;0,000569444;106,9110304;0;48,83;-0,01171875;-0,01953125;-0,96875
756,5114961;0;0;0,046125;0,0128125;106,9139017;0;48,831;-0,03515625;-0,0234375;-0,96875
757,5115719;0;0;0,063549999;0,017652778;106,9309043;0;48,831;-0,02734375;-0,01953125;-0,96875
758,511307;0;0;0,023575;0,006548611;106,9362857;0;48,83;-0,01953125;-0,0234375;-0,96875
762,111414;0;0;0,013325;0,003701389;106,9460086;0;48,83;-0,0234375;-0,01953125;-0,9609375
762,7114739;0;0;0,0164;0,004555556;106,9485609;0;48,83;-0,01953125;-0,015625;-0,96484375
763,1114309;0;0;0,00615;0,001708333;106,9498564;0;48,83;-0,01953125;-0,015625;-0,96875
764,1112111;0;0;0;0;106,9510445;0;48,83;-0,015625;-0,01953125;-0,96875
765,111469;0;0;0;0;106,9510445;0;48,83;-0,0078125;-0,015625;-0,96875
766,1114569;0;0;0,003075;0,000854167;106,9512686;0;48,83;-0,015625;-0,0234375;-0,97265625
767,111222;0;0;0,005125;0,001423611;106,952336;0;48,83;-0,015625;-0,01953125;-0,96875
769,3115289;0;0;0,062524999;0,017368055;106,9567816;0;48,829;-0,01171875;-0,015625;-0,9609375
769,9114599;0;0;0,046125;0,0128125;106,9687742;0;48,828;-0,015625;-0,015625;-0,96484375
770,9112248;0;0;0,0164;0,004555556;106,9730328;0;48,829;-0,01953125;-0,01953125;-0,96875
771,9114769;0;0;0,0205;0,005694444;106,9792683;0;48,829;-0,02734375;-0,01953125;-0,96484375
772,9114161;0;0;0,0164;0,004555556;106,9835031;0;48,829;-0,0234375;-0,01953125;-0,96875
773,9114819;0;0;0,061499999;0,017083333;106,9897102;0;48,829;-0,015625;-0,015625;-0,96875
774,8112369;0;0;0,015375;0,004270833;106,9987811;0;48,829;-0,0234375;-0,0234375;-0,95703125
775,9114769;0;0;0,003075;0,000854167;107,0003412;0;48,828;-0,015625;-0,01953125;-0,96875
776,9114621;0;0;0,01845;0,005125;107,0030269;0;48,829;-0,01953125;-0,01953125;-0,9609375
777,911483;0;0;0,01025;0,002847222;107,00791;0;48,829;-0,01953125;-0,01953125;-0,9609375
778,9114339;0;0;0,00205;0,000569444;107,0108005;0;48,828;-0,0234375;-0,01953125;-0,96875
779,9114399;0;0;0,0164;0,004555556;107,0136965;0;48,828;-0,01953125;-0,0234375;-0,9609375
780,9114909;0;0;0,0164;0,004555556;107,0166106;0;48,828;-0,01171875;-0,015625;-0,9609375
781,9114521;0;0;0,007175;0,001993056;107,0206775;0;48,828;-0,0234375;-0,015625;-0,96875
782,9115911;0;0;0,009225;0,0025625;107,0227708;0;48,828;-0,015625;-0,0234375;-0,9609375
783,9114139;0;0;0,011275;0,003131944;107,0277671;0;48,828;-0,01953125;-0,01953125;-0,96875
784,9112608;0;0;0,01435;0,003986111;107,0319837;0;48,828;-0,0234375;-0,01953125;-0,96875
785,9112279;0;0;0,0164;0,004555556;107,0351374;0;48,827;-0,015625;-0,01953125;-0,97265625
786,911459;0;0;0,03075;0,008541667;107,0385899;0;48,827;-0,01171875;-0,0234375;-0,96875
787,9112151;0;0;0,01025;0,002847222;107,0435579;0;48,827;-0,01171875;-0,01953125;-0,96484375
788,911484;0;0;0,01025;0,002847222;107,0478875;0;48,828;-0,015625;-0,015625;-0,96484375
789,911212;0;0;0,007175;0,001993056;107,0501967;0;48,827;-0,01953125;-0,01953125;-0,96484375
790,9114521;0;0;0,009225;0,0025625;107,0521477;0;48,827;-0,015625;-0,015625;-0,97265625
791,911412;0;0;0,001025;0,000284722;107,0543257;0;48,826;-0,0234375;-0,01953125;-0,96875
795,9114549;0;0;0,00205;0,000569444;107,0610197;0;48,826;-0,015625;-0,01953125;-0,96484375
796,7114348;0;0;0,003075;0,000854167;107,0615358;0;48,827;-0,015625;-0,015625;-0,97265625
797,1114399;0;0;0,003075;0,000854167;107,0618988;0;48,826;-0,015625;-0,01953125;-0,9609375
797,5116229;0;0;0,0041;0,001138889;107,0624078;0;48,826;-0,015625;-0,01953125;-0,96484375
798,5114839;0;0;0,003075;0,000854167;107,063742;0;48,825;-0,01171875;-0,01953125;-0,97265625
799,5114291;0;0;0,0164;0,004555556;107,0655959;0;48,826;-0,02734375;-0,01953125;-0,96875
800,5114369;0;0;0,065599999;0,018222222;107,0722736;0;48,826;-0,02734375;-0,01953125;-0,97265625
801,5114939;0;0;0,01435;0,003986111;107,0802895;0;48,826;-0,0234375;-0,0078125;-0,97265625
802,511261;0;0;0,00205;0,000569444;107,0821048;0;48,825;-0,01953125;-0,0234375;-0,96875
803,5114739;0;0;0,00615;0,001708333;107,0831727;0;48,825;-0,015625;-0,01953125;-0,97265625
804,511456;0;0;0,007175;0,001993056;107,0844934;0;48,827;-0,015625;-0,01953125;-0,96875
805,511508;0;0;0,005125;0,001423611;107,0856252;0;48,826;-0,01953125;-0,01953125;-0,96484375
806,5114679;0;0;0,001025;0,000284722;107,0864366;0;48,827;-0,015625;-0,01953125;-0,97265625
807,5114539;0;0;0,00205;0,000569444;107,0867605;0;48,826;-0,0078125;-0,01953125;-0,96484375
808,5114861;0;0;0,0041;0,001138889;107,0873725;0;48,826;-0,0234375;-0,01953125;-0,96875
809,5114551;0;0;0,001025;0,000284722;107,0880664;0;48,826;-0,015625;-0,015625;-0,96875
810,5114338;0;0;0,0041;0,001138889;107,0891303;0;48,827;-0,01171875;-0,0078125;-0,96875
811,5114748;0;0;0,007175;0,001993056;107,0905073;0;48,826;-0,01953125;-0,01953125;-0,97265625
812,511492;0;0;0,0041;0,001138889;107,0917926;0;48,827;-0,01171875;-0,015625;-0,97265625
813,5114849;0;0;0,001025;0,000284722;107,0924511;0;48,826;-0,0234375;-0,01171875;-0,97265625
814,5114551;0;0;0,01845;0,005125;107,0941201;0;48,827;-0,015625;-0,01953125;-0,97265625
815,511441;0;0;0,007175;0,001993056;107,1013068;0;48,826;-0,015625;-0,01953125;-0,96875
816,511461;0;0;0,01435;0,003986111;107,1032612;0;48,827;-0,01171875;-0,0234375;-0,96484375
817,51142;0;0;0,007175;0,001993056;107,1050236;0;48,826;-0,015625;-0,015625;-0,96875
818,511435;0;0;0,001025;0,000284722;107,1060559;0;48,825;-0,0234375;-0,01953125;-0,97265625
819,5114291;0;0;0,01435;0,003986111;107,1083654;0;48,824;-0,0078125;-0,0078125;-0,96875
820,511435;0;0;0,01025;0,002847222;107,1125011;0;48,825;-0,015625;-0,01953125;-0,96484375
821,5112069;0;0;0,0041;0,001138889;107,1142304;0;48,824;-0,01953125;-0,01953125;-0,96875
822,511493;0;0;0;0;107,114729;0;48,824;-0,01953125;-0,0234375;-0,96875
823,511493;0;0;0,007175;0,001993056;107,1157365;0;48,823;-0,01953125;-0,01953125;-0,96484375
824,5114241;0;0;0;0;107,1167008;0;48,824;-0,0078125;-0,01171875;-0,96875
825,511476;0;0;0,00615;0,001708333;107,1176548;0;48,823;-0,01953125;-0,01953125;-0,96484375
826,5114739;0;0;0,0041;0,001138889;107,1186227;0;48,824;-0,015625;-0,01953125;-0,96484375
827,5114861;0;0;0,007175;0,001993056;107,1198153;0;48,824;-0,015625;-0,0234375;-0,96484375
828,5114479;0;0;0,003075;0,000854167;107,1208687;0;48,824;-0,0234375;-0,015625;-0,96875
829,511503;0;0;0,001025;0,000284722;107,1221781;0;48,823;-0,015625;-0,0234375;-0,96875
830,5114241;0;0;0,001025;0,000284722;107,1236156;0;48,823;-0,02734375;-0,01953125;-0,9765625
831,511467;0;0;0,00615;0,001708333;107,1253413;0;48,822;-0,015625;-0,0234375;-0,96875
832,511375;0;0;0,00205;0,000569444;107,1260105;0;48,823;-0,01953125;-0,015625;-0,96875
833,511483;0;0;0,009225;0,0025625;107,1276513;0;48,822;-0,01171875;-0,0234375;-0,97265625
834,511431;0;0;0,0205;0,005694444;107,1297116;0;48,823;-0,015625;-0,015625;-0,96875
835,511487;0;0;0,001025;0,000284722;107,1369315;0;48,822;-0,0078125;-0,01953125;-0,97265625
836,5114779;0;0;0,00615;0,001708333;107,1391202;0;48,823;-0,01953125;-0,01953125;-0,96875
837,5115929;0;0;0,009225;0,0025625;107,1418933;0;48,822;-0,0234375;-0,01953125;-0,96484375
838,511229;0;0;0,03075;0,008541667;107,1465149;0;48,823;-0,01953125;-0,015625;-0,96484375
839,5114861;0;0;0,0082;0,002277778;107,150311;0;48,822;-0,01953125;-0,0234375;-0,96875
840,5112119;0;0;0,03075;0,008541667;107,1533417;0;48,822;-0,0234375;-0,0234375;-0,9765625
841,511483;0;0;0,005125;0,001423611;107,1587497;0;48,822;-0,01953125;-0,015625;-0,97265625
842,5114219;0;0;0,00615;0,001708333;107,1607112;0;48,822;-0,02734375;-0,01953125;-0,96484375
843,511462;0;0;0,005125;0,001423611;107,1619177;0;48,821;-0,01953125;-0,03125;-0,98046875
844,51121;0;0;0,005125;0,001423611;107,1629281;0;48,821;-0,015625;-0,02734375;-0,96875
845,5114779;0;0;0,013325;0,003701389;107,1649359;0;48,821;-0,015625;-0,01953125;-0,9765625
846,6114841;0;0;0,03075;0,008541667;107,1689256;0;48,821;-0,01953125;-0,00390625;-0,97265625
847,611448;0;0;0,03075;0,008541667;107,1772959;0;48,821;-0,01953125;-0,02734375;-0,97265625
848,6114199;0;0;0,005125;0,001423611;107,1811218;0;48,821;-0,015625;-0,0234375;-0,95703125
849,411454;0;0;0,188599998;0,052388888;107,1960637;0;48,82;-0,01953125;-0,01953125;-0,984375
850,611207;0;0;0,355674997;0,09879861;107,2819987;0;48,821;-0,0078125;-0,01171875;-0,97265625
851,5112069;0;0;0,785149993;0,21809722;107,433954;0;48,82;0,015625;-0,03125;-0,97265625
852,4114289;0;0;0,874324992;0,242868053;107,6482144;0;48,82;-0,00390625;-0,03125;-0,94921875
853,511446;0;0;0,662149994;0,183930554;107,8982911;0;48,82;-0,03125;-0,015625;-0,98046875
854,6114569;0;0;0,0205;0,005694444;107,995129;0;48,82;-0,02734375;-0,0078125;-0,97265625
855,411412;0;0;0,0369;0,01025;108,0135106;0;48,82;-0,0078125;-0,01953125;-0,97265625
856,5112109;0;0;0,025625;0,007118055;108,0210711;0;48,82;-0,0234375;-0,015625;-0,9609375
857,5112319;0;0;0,179374998;0,049826388;108,0513225;0;48,82;0,12890625;0,046875;-0,94921875
858,511445;0;0;0,758499993;0,210694443;108,1857646;0;48,819;-0,015625;-0,0078125;-0,98046875
859,6114321;0;0;1,016799991;0,282444442;108,4691406;0;48,82;0,08984375;-0,0234375;-0,98046875
860,5114601;0;0;2,157624981;0,599340273;108,8619135;0;48,82;-0,00390625;-0,00390625;-0,9453125
861,4114189;0;0;2,29087498;0,636354161;109,4056346;0;48,82;0;-0,0234375;-0,9609375
862,6114769;0;0;2,476399978;0,687888883;110,1933682;0;48,82;-0,0078125;-0,0234375;-0,96484375
863,5114329;0;0;2,197599981;0,610444439;110,7757553;0;48,82;-0,0234375;-0,0390625;-0,9921875
864,611418;0;0;2,149424981;0,597062495;111,4517493;0;48,82;0,00390625;-0,00390625;-0,97265625
865,5112119;0;0;2,197599981;0,610444439;112,0018447;0;48,82;0,05078125;-0,0546875;-0,9609375
866,6114659;0;0;2,182224981;0,606173606;112,6785363;0;48,819;-0,03515625;-0,03125;-0,953125
867,511447;0;0;1,768124985;0,491145829;113,1886526;0;48,819;-0,015625;-0,04296875;-0,9921875
868,511215;0;0;1,345824988;0,373840275;113,6524673;0;48,819;-0,02734375;0,0234375;-0,96484375
869,6114891;0;0;1,246399989;0,346222219;114,0467049;0;48,819;-0,015625;-0,02734375;-0,984375
870,6114759;0;0;1,384774988;0,384659719;114,3860113;0;48,819;-0,03515625;-0,05859375;-0,9609375
871,611486;0;0;1,070099991;0,297249997;114,7587175;0;48,818;0,02734375;0,02734375;-1
872,7113879;0;0;1,704574985;0,473493051;115,1774448;0;48,818;-0,05859375;-0,0390625;-1,0078125
873,7114429;0;0;1,16849999;0,324583331;115,5458424;0;48,818;-0,015625;-0,00390625;-0,98046875
875,311393;0;0;0,838449993;0,232902776;116,0030595;0;48,819;-0,08203125;-0,01953125;-0,9609375
876,2114611;0;0;0,836399993;0,232333331;116,2191339;0;48,818;-0,03125;-0,03515625;-0,9765625
877,2114899;0;0;0,322874997;0,089687499;116,3944779;0;48,818;-0,01953125;-0,03125;-0,96875
878,211427;0;0;0,371049997;0,103069444;116,4692442;0;48,818;0;-0,0234375;-0,96875
879,211586;0;0;0,825124993;0,229201387;116,6008404;0;48,817;0,0078125;-0,02734375;-0,96875
880,2114789;0;0;0,931724992;0,258812498;116,829091;0;48,817;0,0234375;-0,01171875;-0,984375
881,2114511;0;0;1,047549991;0,290986109;117,0914522;0;48,813;0,0234375;-0,0546875;-0,9453125
882,2112119;0;0;0,554524995;0,154034721;117,3220979;0;48,817;-0,015625;-0,01171875;-0,96875
883,3114219;0;0;0,202949998;0,056375;117,4296103;0;48,814;-0,0078125;-0,015625;-0,96484375
884,3114359;0;0;0,087124999;0,024201389;117,4598091;0;48,816;-0,00390625;-0,0234375;-0,96875
885,311532;0;0;0,099424999;0,027618055;117,4820927;0;48,812;-0,0078125;-0,03125;-0,96875
886,311383;0;0;0,563749995;0,156597221;117,5507503;0;48,816;0,00390625;-0,01953125;-0,96875
887,311451;0;0;1,12749999;0,313194442;117,7520922;0;48,812;-0,0703125;-0,02734375;-0,97265625
888,3114541;0;0;1,360174988;0,377826386;118,1212699;0;48,816;0,01953125;-0,046875;-0,953125
889,3114529;0;0;1,707649985;0,474347218;118,5403748;0;48,812;-0,0078125;0;-0,96875
890,1114869;0;0;1,672799985;0,464666663;118,8953693;0;48,812;-0,02734375;-0,03515625;-0,93359375
891,4114048;0;0;1,570299986;0,436194441;119,5109378;0;48,81;-0,05078125;-0,0078125;-0,9609375
892,3114319;0;0;1,466774987;0,407437496;119,9388178;0;48,815;-0,01953125;-0,0078125;-0,9609375
893,3114769;0;0;1,216674989;0,337965275;120,3337697;0;48,815;-0,078125;-0,02734375;-0,95703125
894,2115119;0;0;0,672399994;0,186777776;120,5574961;0;48,814;-0,00390625;-0,03125;-0,97265625
895,211477;0;0;0,330049997;0,091680555;120,6905141;0;48,815;-0,0078125;-0,04296875;-0,95703125
896,2112079;0;0;0,01845;0,005125;120,7359074;0;48,811;-0,01171875;-0,015625;-0,97265625
897,211215;0;0;0,025625;0,007118055;120,7478467;0;48,815;-0,00390625;-0,015625;-0,96875
898,3114259;0;0;0,007175;0,001993056;120,7528706;0;48,814;-0,015625;-0,02734375;-0,96875
899,211576;0;0;0,009225;0,0025625;120,7614107;0;48,814;-0,00390625;-0,015625;-0,97265625
900,2114389;0,52497983;1;0,025625;0,007118055;120,7640995;0,001569463;48,814;-0,01953125;-0,01953125;-0,96484375
901,41149;1,725030899;1;0,229599998;0,063777777;120,7955692;0,033039171;48,805;-0,00390625;-0,01953125;-0,96875
902,31146;2,625000954;1;0,631399994;0,175388887;120,9087911;0,146261041;48,792;-0,00390625;-0,0078125;-0,9765625
903,3112109;3,624751806;1;1,273049989;0,353624997;121,1996274;0,437097333;48,778;0,0546875;-0,01953125;-0,9609375
904,1114919;4,425032854;1;1,833724984;0,509368051;121,574064;0,811533963;48,758;-0,0546875;-0,05859375;-1,02734375
905,9114799;6,225020885;1;3,071924973;0,853312493;122,8494831;2,086953002;48,738;0,01953125;0,00390625;-0,96875
906,7114511;7,024991989;1;3,821199967;1,061444435;123,6343592;2,871829132;48,73;-0,0234375;-0,015625;-0,921875
907,911459;8,224999905;1;4,494624961;1,248506934;125,0372007;4,274670672;48,716;0,0078125;-0,0234375;-0,99609375
909,011476;9,325016975;1;5,572924951;1,548034709;126,5723959;5,809865838;48,703;0,0078125;-0,04296875;-1
910,611434;10,92497492;1;6,455449944;1,79318054;129,1997345;8,437204395;48,685;-0,07421875;0,0078125;-0,9765625
911,3114479;11,62498879;1;7,041749939;1,95604165;130,5076975;9,745167401;48,679;0,09765625;-0,05859375;-0,98046875
912,511498;12,82503891;1;7,838174932;2,177270814;132,9825938;12,22006369;48,658;-0,0234375;0,015625;-1,06640625
913,511445;13,82498598;1;8,436774926;2,343548591;135,2597557;14,4972256;48,648;-0,17578125;-0,01953125;-0,94921875
914,5115221;14,82506299;1;9,772349915;2,714541643;137,7574621;16,99493204;48,63;0,05859375;0,09375;-1,10546875
915,4114769;15,72501779;1;9,803099914;2,72308331;140,1930753;19,43054525;48,613;0;-0,0625;-1,0546875
916,3114769;16,62501788;1;10,86909991;3,019194418;142,81142;22,04888992;48,607;-0,0234375;0,0078125;-0,96875
917,3112099;17,62475085;1;11,5886499;3,219069416;145,8675791;25,10504907;48,593;0,04296875;-0,0234375;-0,89453125
918,3114519;18,62499285;1;11,7024249;3,250673583;149,1252614;28,36273131;48,588;-0,00390625;-0,10546875;-1,046875
919,911484;20,22502494;1;12,93447489;3,592909691;154,5447268;33,78219677;48,57;-0,0546875;-0,05859375;-0,81640625
920,9114439;21,22498488;1;13,05234989;3,625652746;158,0881801;37,32565008;48,558;-0,00390625;-0,0546875;-1,0078125
921,911489;22,22502995;1;13,88054988;3,8557083;161,7611804;40,99865035;48,54;-0,01953125;-0,046875;-0,7890625
