0.0008269,-0.0028838
0.0008395,-0.0028801
0.0014200,-0.0026427
4.1880222,-7.7133784
0.0014430,-0.0026302
0.0018159,-0.0023880
5.9616004,-7.7693098
5.9954435,-7.7432235
0.0018470,-0.0023640
0.0021027,-0.0021398
7.7800660,-7.8482588
7.7937307,-7.7937316
9.5395510,-8.0046347
9.5728494,-7.9616557
9.5912933,-7.9064530
9.6047914,-7.8474447
9.6319466,-7.7997975
9.6760260,-7.7658328
9.7583406,-7.7621355
9.8541567,-7.7683917
9.9383915,-7.7647234
10.0378034,-7.7720988
10.1350882,-7.7769276
10.2341976,-7.7822656
10.3247598,-7.7802655
10.4211063,-7.7818101
10.5232894,-7.7868255
10.6297457,-7.7940529
10.7251378,-7.7922697
10.8207156,-7.7898015
10.9384555,-7.8023255
11.0499765,-7.8093523
11.1519357,-7.8086704
11.2573844,-7.8095264
11.3754137,-7.8181062
11.4862906,-7.8207379
11.5891158,-7.8169583
11.7120809,-7.8257632
11.8228331,-7.8253635
11.9363117,-7.8257898
12.0701465,-7.8384458
12.1908599,-7.8414256
12.3126712,-7.8440377
12.4406558,-7.8494703
12.5655285,-7.8518147
12.6864041,-7.8505861
12.8160340,-7.8536767
12.9664477,-7.8682347
13.0958015,-7.8687524
13.2382961,-7.8759596
13.3862704,-7.8851169
13.5086588,-7.8780180
13.6650146,-7.8895009
13.8078337,-7.8918282
13.9335246,-7.8832100
14.0925554,-7.8922113
14.2632982,-7.9062764
14.4160183,-7.9088995
14.5382704,-7.8936379
14.5813835,-7.8348611
14.5924748,-7.7589576
14.5996404,-7.6812435
14.5904402,-7.5953035
14.5985496,-7.5187482
14.6107252,-7.4445374
14.6127073,-7.3654119
14.6124870,-7.2855184
14.6172318,-7.2084221
14.6260757,-7.1336148
14.6156293,-7.0497437
14.6309062,-6.9785853
14.6295609,-6.8997499
14.6368700,-6.8252856
14.6274620,-6.7433534
14.6312673,-6.6678537
14.6401620,-6.5949131
14.6514418,-6.5232432
14.6532218,-6.4475729
14.6573706,-6.3732071
14.6712581,-6.3032709
9.8926652,-4.1991879
9.9173487,-4.1586902
9.9446390,-4.1192050
14.6716679,-6.0023388
14.6838103,-5.9326454
9.8212323,-3.9182751
9.8419569,-3.8768506
9.9044473,-3.8516296
10.0397234,-3.8538894
10.0966546,-3.8252809
14.7076261,-5.4989570
14.7042728,-5.4246936
14.6977318,-5.3495379
14.6983452,-5.2772461
14.7023791,-5.2063865
14.6956894,-5.1319654
14.6990310,-5.0612832
14.7086654,-4.9929201
14.7141893,-4.9232998
14.7098898,-4.8505952
14.7299630,-4.7860560
14.7268963,-4.7141176
14.7225286,-4.6419964
14.7254519,-4.5723753
14.7280493,-4.5028175
14.7322353,-4.4339005
14.7245947,-4.3616246
14.7290846,-4.2931376
14.7361415,-4.2255215
14.7371146,-4.1562971
14.7368005,-4.0868774
14.7564220,-4.0230633
14.7535510,-3.9532030
14.7580875,-3.8854811
14.7923278,-3.8255570
14.8563712,-3.7730386
15.1145179,3.6286737
15.0363750,3.6793766
14.9736040,3.7333378
14.9581405,3.7988828
14.9675628,3.8708740
14.9611677,3.9389458
14.9563959,4.0075532
14.9590278,4.0782981
14.9690361,4.1512801
14.9709918,4.2222554
14.9783798,4.2949803
14.9623773,4.3611343
10.1980066,3.0207865
10.1387660,3.0514216
10.0459818,3.0713642
9.9102420,3.0772113
9.7870436,3.0858423
9.6363409,3.0846164
9.5305374,3.0966587
9.4153169,3.1047053
9.2783992,3.1045083
9.1681779,3.1121764
9.0637417,3.1208959
8.9433551,3.1231588
8.8306657,3.1271021
8.7190547,3.1304599
8.6198009,3.1373504
8.5131487,3.1406658
8.3982027,3.1399587
8.3096114,3.1482295
8.2127071,3.1525623
8.1159249,3.1561100
8.0257825,3.1614392
7.9348204,3.1656718
7.8393396,3.1672982
7.7532529,3.1719389
7.6654286,3.1751239
7.5777256,3.1776035
7.5002735,3.1836767
7.4155641,3.1859773
7.3419828,3.1923844
7.2620815,3.1953918
7.1768133,3.1953226
7.1053620,3.2007317
7.0212614,3.1997727
6.9436628,3.2010719
6.8734386,3.2051365
6.7960761,3.2052371
6.7260659,3.2081683
6.6579618,3.2114190
6.5872618,3.2128217
6.5256463,3.2180921
6.4524770,3.2170859
6.3990872,3.2254050
6.3216913,3.2210621
6.2782391,3.2335051
6.2631836,3.2604065
6.2612876,3.2942223
6.2671623,3.3323088
6.2675376,3.3676689
6.2650876,3.4016645
6.2633362,3.4361834
6.2675249,3.4741453
6.2741190,3.5136750
6.2691724,3.5469266
6.2683955,3.5826827
6.2778184,3.6244997
6.2714462,3.6573988
6.2674909,3.6918338
6.2788237,3.7355070
6.2718933,3.7685332
6.2613747,3.7994949
6.2762845,3.8461116
6.2662457,3.8776700
6.2713159,3.9187526
6.2727633,3.9578184
6.2739893,3.9969715
6.2749923,4.0362101
6.2774496,4.0766229
6.2788366,4.1165851
6.2841636,4.1593966
6.2850791,4.1995550
6.2841050,4.2386818
6.2696835,4.2688750
6.2897313,4.3228120
6.2716313,4.3507848
6.2796197,4.3970365
6.2865069,4.4428633
6.2849719,4.4830263
6.2823946,4.5226764
6.2868713,4.5676788
6.2910747,4.6128063
6.2813379,4.6479449
6.2826315,4.6914629
6.2996372,4.7471165
6.2772722,4.7733481
6.2960523,4.8311302
6.2875639,4.8683515
6.3001462,4.9222130
6.2935301,4.9614185
6.2921699,5.0050173
6.2874292,5.0461948
6.2863338,5.0905721
6.2857451,5.1356685
6.2895123,5.1846732
6.3060408,5.2446781
6.2984178,5.2849994
6.2997209,5.3331068
6.3007244,5.3813263
6.2923349,5.4218220
6.2995613,5.4761244
6.2921480,5.5180650
6.3024627,5.5759473
6.2952323,5.6187089
6.2966661,5.6695430
6.2999966,5.7225133
6.2941368,5.7675130
6.3048937,5.8281831
6.3013440,5.8760976
6.3076929,5.9336842
6.2998771,5.9783594
6.2961244,6.0272271
6.2978204,6.0817337
6.3113367,6.1482313
6.3058473,6.1967381
6.3057361,6.2509461
6.3102212,6.3102204
6.3114925,6.3668116
6.3074826,6.4185401
6.3115152,6.4789507
6.3074984,6.5316049
6.3100570,6.5915708
6.3204722,6.6603872
6.3173878,6.7155801
6.3146231,6.7716034
6.3142050,6.8306676
6.3242004,6.9016528
6.3256273,6.9639717
6.3246227,7.0242043
6.3218813,7.0830687
6.3280220,7.1525269
6.3343359,7.2229249
6.3237534,7.2746452
6.3226313,7.3377739
6.3308201,7.4124371
6.3300770,7.4773881
6.3295301,7.5432393
6.3362018,7.6184536
6.3359759,7.6861524
6.3283191,7.7454747
6.3265587,7.8126483
6.3437350,7.9041290
6.3353320,7.9646029
6.3407605,8.0432153
6.3437763,8.1196623
6.3444081,8.1939156
6.3475560,8.2722949
6.3422707,8.3405083
6.3455379,8.4208122
6.3512160,8.5053086
6.3485443,8.5795641
6.3506660,8.6612145
6.3498449,8.7398106
6.3484575,8.8185626
6.3557942,8.9104937
6.3618719,9.0018393
6.3540804,9.0745660
6.3662942,9.1769740
6.3630084,9.2582334
6.3625105,9.3445970
2.7143227,4.0241483
2.7089607,4.0542456
2.6768946,4.0443460
2.6488048,4.0400981
2.6224372,4.0381987
2.6026284,4.0462384
2.5768892,4.0449052
2.5389381,4.0239727
2.5218859,4.0358606
2.5074095,4.0519281
2.4912735,4.0653883
2.4719548,4.0736548
2.4515816,4.0801164
2.4465376,4.1122594
2.4468428,4.1539141
2.4382664,4.1809638
2.4355002,4.2184094
2.4294762,4.2507012
2.4365120,4.3065198
2.4406633,4.3581173
2.4385928,4.3993372
2.4381322,4.4441276
2.4373271,4.4889975
2.4390165,4.5392297
2.4407829,4.5904443
2.4374924,4.6329102
2.4449592,4.6967223
2.4432155,4.7437953
2.4447392,4.7980702
2.4471854,4.8551262
2.4505187,4.9149795
2.4502796,4.9686748
2.4478648,5.0188659
2.4511405,5.0817395
2.4560661,5.1492488
2.4544769,5.2042349
2.4609064,5.2774300
2.4583704,5.3326168
2.4636929,5.4060797
2.4606171,5.4623664
2.4603502,5.5260361
2.4692403,5.6117746
2.4690546,5.6784357
2.4695179,5.7479577
2.4694212,5.8175907
2.4734036,5.8983972
2.4782582,5.9830435
2.4759837,6.0521092
2.4765246,6.1296124
2.4779179,6.2109491
2.4793811,6.2942746
2.4823385,6.3833217
2.4863573,6.4771810
2.4849977,6.5590381
2.4843715,6.6447522
2.4868515,6.7409045
2.4909331,6.8437812
2.4897708,6.9345848
2.4925363,7.0387039
2.4918024,7.1354247
2.4948293,7.2455088
2.4972637,7.3567001
2.4959190,7.4595139
2.4999871,7.5814478
2.5039651,7.7064105
2.5075095,7.8334557
2.5096910,7.9597212
2.5087422,8.0794686
2.4991939,8.1744932
2.4779119,8.2331980
2.4388403,8.2333848
2.3967359,8.2228264
2.3575269,8.2216716
2.3210877,8.2299542
2.2798111,8.2207314
2.2394483,8.2141991
2.2053976,8.2306537
2.1676815,8.2334289
