0.0129283,-2.9629719
0.0258391,-2.9608872
0.0388498,-2.9677457
0.0514670,-2.9485507
0.0640702,-2.9363011
0.0763318,-2.9150007
0.0888975,-2.9096423
0.1007896,-2.8862407
0.1130681,-2.8777797
0.1257982,-2.8812551
0.1382248,-2.8776823
0.1506227,-2.8740558
0.1633318,-2.8763665
0.1744155,-2.8516712
0.1872490,-2.8568700
0.1997126,-2.8560258
0.2114314,-2.8451547
0.2221175,-2.8222731
0.2345127,-2.8222735
0.2477836,-2.8321815
0.2590409,-2.8191239
0.2712433,-2.8169712
0.2829309,-2.8097910
0.2941429,-2.7985845
0.3062424,-2.7962805
0.3190065,-2.7998856
0.3293396,-2.7825779
0.3417215,-2.7830993
0.3524736,-2.7706698
0.3640374,-2.7651398
0.3766385,-2.7674885
0.3896845,-2.7727506
0.4013487,-2.7680549
0.4126837,-2.7613324
0.4233592,-2.7506101
0.4377035,-2.7635521
0.4515257,-2.7724728
0.4624632,-2.7635723
0.4711302,-2.7418170
0.4836100,-2.7426897
0.4953947,-2.7395693
0.5098949,-2.7511474
0.5136870,-2.7056684
0.5180463,-2.6651177
0.5220616,-2.6245816
0.5368977,-2.6389373
0.5457598,-2.6238420
0.5584507,-2.6273046
0.5671508,-2.6121389
0.5783265,-2.6086629
0.5885999,-2.6012381
0.5988195,-2.5937731
0.6124233,-2.6008693
0.6202642,-2.5835870
0.6293921,-2.5721138
0.6384317,-2.5606104
0.6463984,-2.5452003
0.6547436,-2.5317061
0.6662932,-2.5307594
0.6783646,-2.5316917
0.6851962,-2.5132710
0.6972248,-2.5141119
0.7068308,-2.5062336
0.7174839,-2.5021642
0.7225184,-2.4788488
0.7316234,-2.4699197
0.7421053,-2.4657463
0.7522722,-2.4605721
0.7632978,-2.4582213
0.7755201,-2.4596361
0.7865497,-2.4571811
0.7975728,-2.4546770
0.8076493,-2.4492741
0.8227708,-2.4590032
0.8318852,-2.4506553
0.8360589,-2.4280918
0.8453266,-2.4206442
